EmployeeID,Salary
EMP01271,29124.04
EMP01272,27406.37
EMP01273,18717.24
EMP01274,12381.25
EMP01275,14551.70
EMP01276,4362.66
EMP01277,10828.35
EMP01278,18590.85
EMP01279,17265.06
EMP01280,22016.39
EMP01281,12394.64
EMP01282,10030.42
EMP01283,15880.01
EMP01284,3246.35
EMP01285,29061.85
EMP01286,21059.32
EMP01287,22051.69
EMP01288,23051.46
EMP01289,18277.55
EMP01290,12929.31
EMP01291,26989.54
EMP01292,25702.48
EMP01293,24772.28
EMP01294,13664.41
EMP01295,24694.30
EMP01296,20889.42
EMP01297,9377.64
EMP01298,20682.28
EMP01299,26692.43
EMP01300,3524.53
EMP01301,23090.88
EMP01302,14665.80
EMP01303,18085.41
EMP01304,23770.12
EMP01305,23259.86
EMP01306,25900.36
EMP01307,9367.26
EMP01308,5113.28
EMP01309,21819.42
EMP01310,3841.65
EMP01311,10692.74
EMP01312,10906.35
EMP01313,23661.89
EMP01314,23072.59
EMP01315,29102.49
EMP01316,22732.31
EMP01317,27469.44
EMP01318,9045.14
EMP01319,11627.78
EMP01320,19238.52
EMP01321,8674.84
EMP01322,4084.06
EMP01323,27208.74
EMP01324,21710.08
EMP01325,12649.83
EMP01326,25054.09
EMP01327,7964.11
EMP01328,14626.00
EMP01329,13746.83
EMP01330,24861.05
EMP01331,24549.09
EMP01332,13756.34
EMP01333,13439.41
EMP01334,14569.22
EMP01335,6129.52
EMP01336,15018.20
EMP01337,15521.33
EMP01338,29373.78
EMP01339,24886.71
EMP01340,4311.00
EMP01341,25131.30
EMP01342,4966.55
EMP01343,26946.40
EMP01344,21898.23
EMP01345,19271.77
EMP01346,14977.25
EMP01347,8198.93
EMP01348,21593.45
EMP01349,9485.81
EMP01350,4159.28
EMP01351,4644.34
EMP01352,25042.24
EMP01353,25444.25
EMP01354,22820.61
EMP01355,21657.05
EMP01356,9770.06
EMP01357,9378.47
EMP01358,5674.75
EMP01359,5919.39
EMP01360,28387.25
EMP01361,9570.18
EMP01362,10805.55
EMP01363,4721.05
EMP01364,23408.18
EMP01365,22480.02
EMP01366,8801.89
EMP01367,3864.11
EMP01368,24550.63
EMP01369,29560.29
EMP01370,24324.17
EMP01371,17548.49
EMP01372,6134.29
EMP01373,21355.03
EMP01374,13414.62
EMP01375,14342.57
EMP01376,14294.07
EMP01377,14141.98
EMP01378,6756.76
EMP01379,9666.74
EMP01380,9164.45
EMP01381,28115.87
EMP01382,9826.68
EMP01383,5134.65
EMP01384,11974.94
EMP01385,7951.67
EMP01386,29460.06
EMP01387,27607.83
EMP01388,11125.00
EMP01389,23518.79
EMP01390,17783.36
EMP01391,20923.68
EMP01392,11778.28
EMP01393,8543.73
EMP01394,26726.39
EMP01395,11955.05
EMP01396,19331.43
EMP01397,17138.74
EMP01398,19445.66
EMP01399,28951.87
EMP01400,4272.08
EMP01401,22327.91
EMP01402,17944.08
EMP01403,15000.64
EMP01404,5443.35
EMP01405,18009.77
EMP01406,15972.17
EMP01407,22917.54
EMP01408,4578.98
EMP01409,28196.84
EMP01410,23939.80
EMP01411,29963.67
EMP01412,18163.70
EMP01413,29867.61
EMP01414,12054.40
EMP01415,11438.45
EMP01416,6207.40
EMP01417,3355.42
EMP01418,25233.13
EMP01419,6467.39
EMP01420,12399.98
EMP01421,12881.24
EMP01422,9510.75
EMP01423,10155.50
EMP01424,24334.91
EMP01425,10613.73
EMP01426,19683.94
EMP01427,12725.30
EMP01428,21055.56
EMP01429,3510.12
EMP01430,16794.84
EMP01431,28300.93
EMP01432,21086.96
EMP01433,29155.24
EMP01434,27762.90
EMP01435,25635.06
EMP01436,6369.05
EMP01437,23873.78
EMP01438,7023.48
EMP01439,20305.28
EMP01440,25103.85
EMP01441,27542.00
EMP01442,8425.85
EMP01443,24729.54
EMP01444,3469.62
EMP01445,12770.56
EMP01446,6879.85
EMP01447,22767.34
EMP01448,8438.98
EMP01449,28468.60
EMP01450,6322.16
EMP01451,19684.22
EMP01452,14566.36
EMP01453,17232.19
EMP01454,19497.34
EMP01455,28861.29
EMP01456,8581.23
EMP01457,29526.48
EMP01458,20817.89
EMP01459,25830.14
EMP01460,9939.53
EMP01461,26250.84
EMP01462,4179.50
EMP01463,23005.23
EMP01464,18144.59
EMP01465,28990.51
EMP01466,12063.90
EMP01467,8871.60
EMP01468,20651.75
EMP01469,23065.53
EMP01470,7561.55
EMP01471,11365.41
EMP01472,8517.90
EMP01473,7389.33
EMP01474,7089.68
EMP01475,15757.87
EMP01476,17647.04
EMP01477,29144.43
EMP01478,7569.03
EMP01479,25520.22
EMP01480,28517.72
EMP01481,19371.36
EMP01482,5653.09
EMP01483,13408.12
EMP01484,7655.72
EMP01485,27749.97
EMP01486,10278.89
EMP01487,29358.31
EMP01488,28837.24
EMP01489,17128.09
EMP01490,13326.73
EMP01491,16738.72
EMP01492,27073.15
EMP01493,12723.26
EMP01494,28538.61
EMP01495,17034.99
EMP01496,14834.28
EMP01497,5386.41
EMP01498,23051.19
EMP01499,14192.32
EMP01500,18730.22
EMP01501,9874.73
EMP01502,9948.81
EMP01503,29561.11
EMP01504,29951.32
EMP01505,27731.67
EMP01506,16135.84
EMP01507,15717.64
EMP01508,15223.59
EMP01509,6117.60
EMP01510,4564.74
EMP01511,13348.72
EMP01512,18810.49
EMP01513,3773.27
EMP01514,6437.43
EMP01515,14899.42
EMP01516,6223.71
EMP01517,25230.92
EMP01518,5422.21
EMP01519,17787.62
EMP01520,3776.47
EMP01521,10414.33
EMP01522,23197.20
EMP01523,14687.71
EMP01524,7928.44
EMP01525,28888.93
EMP01526,8743.39
EMP01527,20677.09
EMP01528,16530.47
EMP01529,14237.40
EMP01530,15766.72
EMP01531,29925.63
EMP01532,22580.43
EMP01533,3343.39
EMP01534,10427.93
EMP01535,27087.02
EMP01536,15947.90
EMP01537,12767.65
EMP01538,21203.17
EMP01539,13624.86
EMP01540,14716.03
EMP01541,4895.72
EMP01542,13184.89
EMP01543,13972.62
EMP01544,3323.06
EMP01545,10125.53
EMP01546,24464.32
EMP01547,11688.14
EMP01548,10563.87
EMP01549,25045.50
EMP01550,17410.98
EMP01551,28616.97
EMP01552,12733.61
EMP01553,15330.41
EMP01554,27683.83
EMP01555,20527.93
EMP01556,28760.99
EMP01557,28952.22
EMP01558,29670.49
EMP01559,26725.58
EMP01560,12087.82
EMP01561,15267.04
EMP01562,14757.26
EMP01563,27780.45
EMP01564,16304.48
EMP01565,14596.89
EMP01566,21382.50
EMP01567,14747.23
EMP01568,27147.60
EMP01569,16076.50
EMP01570,17219.26
EMP01571,21064.34
EMP01572,24406.63
EMP01573,27780.23
EMP01574,20070.69
EMP01575,14745.30
EMP01576,24570.27
EMP01577,10483.35
EMP01578,8142.44
EMP01579,26483.19
EMP01580,28671.57
EMP01581,20844.25
EMP01582,9281.40
EMP01583,24893.74
EMP01584,14762.10
EMP01585,5320.77
EMP01586,5538.43
EMP01587,29321.08
EMP01588,19761.36
EMP01589,16753.81
EMP01590,22025.24
EMP01591,20422.02
EMP01592,5086.36
EMP01593,7265.26
EMP01594,17491.44
EMP01595,14130.44
EMP01596,25469.45
EMP01597,20924.99
EMP01598,9347.78
EMP01599,19583.15
EMP01600,7719.23
EMP01601,6542.85
EMP01602,8004.97
EMP01603,17161.33
EMP01604,28869.55
EMP01605,20936.95
EMP01606,17384.89
EMP01607,29969.13
EMP01608,16196.12
EMP01609,5118.24
EMP01610,15292.07
EMP01611,9831.51
EMP01612,23957.81
EMP01613,16013.93
EMP01614,25008.00
EMP01615,21247.87
EMP01616,6441.74
EMP01617,7628.93
EMP01618,20989.54
EMP01619,5686.39
EMP01620,24956.40
EMP01621,24914.27
EMP01622,15914.89
EMP01623,23145.96
EMP01624,24826.58
EMP01625,8075.71
EMP01626,12526.67
EMP01627,7048.16
EMP01628,14196.27
EMP01629,27612.94
EMP01630,28771.49
EMP01631,22251.49
EMP01632,27543.02
EMP01633,12031.53
EMP01634,12628.93
EMP01635,8303.21
EMP01636,9247.20
EMP01637,18914.60
EMP01638,16760.08
EMP01639,12960.96
EMP01640,6343.87
EMP01641,5880.28
EMP01642,18687.04
EMP01643,9527.30
EMP01644,4713.15
EMP01645,7883.54
EMP01646,29639.34
EMP01647,24644.79
EMP01648,24436.35
EMP01649,7347.24
EMP01650,17471.95
EMP01651,27897.31
EMP01652,9860.67
EMP01653,19727.61
EMP01654,23171.87
EMP01655,7855.39
EMP01656,9074.56
EMP01657,14332.99
EMP01658,4426.19
EMP01659,20089.21
EMP01660,4998.55
EMP01661,28522.50
EMP01662,11524.50
EMP01663,9152.14
EMP01664,18143.28
EMP01665,26812.40
EMP01666,24511.98
EMP01667,13611.17
EMP01668,24276.61
EMP01669,25913.37
EMP01670,15996.84
EMP01671,17867.49
EMP01672,3776.19
EMP01673,26310.46
EMP01674,15346.73
EMP01675,22771.15
EMP01676,12321.52
EMP01677,5680.37
EMP01678,26183.78
EMP01679,8888.37
EMP01680,19801.36
EMP01681,20216.75
EMP01682,23106.22
EMP01683,6728.17
EMP01684,26877.75
EMP01685,28804.85
EMP01686,7427.04
EMP01687,10277.10
EMP01688,17557.08
EMP01689,21950.05
EMP01690,18426.04
EMP01691,25826.48
EMP01692,16371.53
EMP01693,27423.00
EMP01694,22161.57
EMP01695,4306.15
EMP01696,28370.96
EMP01697,6735.11
EMP01698,4281.73
EMP01699,3161.87
EMP01700,28065.78
EMP01701,11803.48
EMP01702,26512.08
EMP01703,17230.74
EMP01704,25745.27
EMP01705,24502.98
EMP01706,7578.09
EMP01707,17079.26
EMP01708,8224.12
EMP01709,28236.04
EMP01710,17245.22
EMP01711,3873.80
EMP01712,9041.42
EMP01713,10176.94
EMP01714,11928.12
EMP01715,5050.90
EMP01716,9451.66
EMP01717,5467.56
EMP01718,22932.89
EMP01719,3847.18
EMP01720,20206.75
EMP01721,26355.42
EMP01722,3852.06
EMP01723,7134.28
EMP01724,7130.84
EMP01725,12072.40
EMP01726,6932.16
EMP01727,26983.61
EMP01728,27836.32
EMP01729,6153.94
EMP01730,14377.00
EMP01731,4959.16
EMP01732,18620.08
EMP01733,22893.74
EMP01734,26537.21
EMP01735,23303.46
EMP01736,24612.91
EMP01737,14717.54
EMP01738,17767.59
EMP01739,11942.60
EMP01740,10633.28
EMP01741,27442.62
EMP01742,27408.80
EMP01743,29590.58
EMP01744,15918.04
EMP01745,29665.58
EMP01746,14868.14
EMP01747,24181.66
EMP01748,4968.19
EMP01749,23891.40
EMP01750,9136.80
EMP01751,24401.40
EMP01752,16157.12
EMP01753,29480.54
EMP01754,14286.85
EMP01755,15222.53
EMP01756,16501.47
EMP01757,16048.34
EMP01758,8541.08
EMP01759,29081.64
EMP01760,14091.52
EMP01761,24602.60
EMP01762,9402.34
EMP01763,29655.70
EMP01764,4118.56
EMP01765,29450.07
EMP01766,29066.40
EMP01767,27114.57
EMP01768,10220.67
EMP01769,23741.65
EMP01770,28923.23
EMP01771,5236.10
EMP01772,21996.34
EMP01773,7458.61
EMP01774,24376.72
EMP01775,9875.39
EMP01776,20007.19
EMP01777,15668.52
EMP01778,21481.01
EMP01779,12977.57
EMP01780,9406.29
EMP01781,21999.72
EMP01782,24004.32
EMP01783,4615.68
EMP01784,24487.79
EMP01785,26497.08
EMP01786,16486.82
EMP01787,18420.95
EMP01788,13956.55
EMP01789,25329.22
EMP01790,9659.30
EMP01791,28252.25
EMP01792,18563.22
EMP01793,22219.03
EMP01794,11232.52
EMP01795,29024.72
EMP01796,29940.41
EMP01797,22964.10
EMP01798,21554.86
EMP01799,25284.57
EMP01800,17009.98
EMP01801,27002.95
EMP01802,12966.56
EMP01803,14377.79
EMP01804,17209.47
EMP01805,15665.03
EMP01806,8853.91
EMP01807,16915.08
EMP01808,20006.91
EMP01809,24519.47
EMP01810,23425.16
EMP01811,18683.36
EMP01812,24739.43
EMP01813,10107.05
EMP01814,25092.36
EMP01815,20196.49
EMP01816,27719.54
EMP01817,26304.21
EMP01818,3049.14
EMP01819,27713.22
EMP01820,25806.31
EMP01821,26625.20
EMP01822,26184.66
EMP01823,4780.32
EMP01824,11235.27
EMP01825,22920.18
EMP01826,20866.99
EMP01827,23181.62
EMP01828,23441.21
EMP01829,12171.70
EMP01830,20367.02
EMP01831,26591.00
EMP01832,23892.25
EMP01833,26431.48
EMP01834,19774.62
EMP01835,16238.06
EMP01836,19581.60
EMP01837,5371.47
EMP01838,3183.80
EMP01839,9499.55
EMP01840,22794.95
EMP01841,14449.85
EMP01842,10692.22
EMP01843,20528.05
EMP01844,15086.95
EMP01845,16312.73
EMP01846,8372.45
EMP01847,29821.27
EMP01848,3059.42
EMP01849,24765.93
EMP01850,3828.73
EMP01851,13021.18
EMP01852,25536.83
EMP01853,8459.31
EMP01854,18252.63
EMP01855,21211.52
EMP01856,28081.24
EMP01857,8326.87
EMP01858,18034.43
EMP01859,18555.70
EMP01860,23479.42
EMP01861,25821.53
EMP01862,23974.84
EMP01863,11283.85
EMP01864,15868.98
EMP01865,27072.04
EMP01866,29971.97
EMP01867,28798.76
EMP01868,21548.26
EMP01869,29272.15
EMP01870,19734.07
EMP01871,10024.70
EMP01872,12236.38
EMP01873,12888.57
EMP01874,28586.50
EMP01875,13071.62
EMP01876,4615.46
EMP01877,11644.39
EMP01878,18803.99
EMP01879,26828.91
EMP01880,14395.93
EMP01881,11698.39
EMP01882,23105.29
EMP01883,15239.01
EMP01884,19899.03
EMP01885,22998.47
EMP01886,23997.03
EMP01887,24730.22
EMP01888,8247.08
EMP01889,7438.54
EMP01890,21547.20
EMP01891,13611.82
EMP01892,11692.64
EMP01893,14193.60
EMP01894,26905.97
EMP01895,5150.99
EMP01896,25401.90
EMP01897,20446.43
EMP01898,3472.67
EMP01899,10562.41
EMP01900,20135.43
EMP01901,7651.96
EMP01902,9032.39
EMP01903,18245.37
EMP01904,5741.20
EMP01905,20511.82
EMP01906,25454.54
EMP01907,15301.73
EMP01908,20190.17
EMP01909,3951.57
EMP01910,5657.50
EMP01911,8660.14
EMP01912,14044.05
EMP01913,11607.16
EMP01914,10500.24
EMP01915,22017.39
EMP01916,6747.44
EMP01917,11634.57
EMP01918,3060.81
EMP01919,7287.45
EMP01920,15983.73
EMP01921,4058.10
EMP01922,21405.84
EMP01923,11322.09
EMP01924,20524.04
EMP01925,27367.85
EMP01926,13442.09
EMP01927,25333.61
EMP01928,18533.05
EMP01929,28665.81
EMP01930,15772.27
EMP01931,9711.42
EMP01932,5173.43
EMP01933,16342.54
EMP01934,3652.15
EMP01935,12778.24
EMP01936,9571.95
EMP01937,3042.89
EMP01938,4164.51
EMP01939,5480.36
EMP01940,13776.31
EMP01941,3549.22
EMP01942,8587.84
EMP01943,7047.96
EMP01944,29240.42
EMP01945,23174.53
EMP01946,27643.76
EMP01947,12297.69
EMP01948,20629.13
EMP01949,15315.48
EMP01950,10856.74
EMP01951,10478.80
EMP01952,10329.76
EMP01953,12966.68
EMP01954,25653.55
EMP01955,11387.54
EMP01956,4998.71
EMP01957,22242.65
EMP01958,12067.06
EMP01959,5891.64
EMP01960,3754.96
EMP01961,20292.96
EMP01962,22989.83
EMP01963,23017.18
EMP01964,8260.78
EMP01965,14428.30
EMP01966,25848.21
EMP01967,13354.80
EMP01968,7901.35
EMP01969,24801.99
EMP01970,18335.78
EMP01971,24740.50
EMP01972,7590.42
EMP01973,22611.30
EMP01974,26457.46
EMP01975,16958.07
EMP01976,4388.46
EMP01977,19496.86
EMP01978,16591.76
EMP01979,7596.17
EMP01980,23122.53
EMP01981,13626.18
EMP01982,28578.19
EMP01983,29172.36
EMP01984,26543.95
EMP01985,27848.50
EMP01986,5980.74
EMP01987,9209.79
EMP01988,18250.04
EMP01989,27303.42
EMP01990,21665.22
EMP01991,27119.17
EMP01992,12630.68
EMP01993,21954.63
EMP01994,11659.84
EMP01995,23499.32
EMP01996,23478.06
EMP01997,10702.50
EMP01998,28942.63
EMP01999,14824.24
EMP02000,12619.90
EMP02001,11006.03
EMP02002,13318.38
EMP02003,17432.85
EMP02004,3001.81
EMP02005,27314.31
EMP02006,27909.64
EMP02007,13279.34
EMP02008,28053.44
EMP02009,9071.85
EMP02010,6992.85
EMP02011,22038.12
EMP02012,15926.35
EMP02013,13619.73
EMP02014,15959.88
EMP02015,29886.66
EMP02016,13287.91
EMP02017,29965.62
EMP02018,12079.43
EMP02019,28612.78
EMP02020,15796.06
EMP02021,17141.13
EMP02022,25469.62
EMP02023,11609.92
EMP02024,6163.99
EMP02025,20703.79
EMP02026,20274.30
EMP02027,21834.86
EMP02028,15851.79
EMP02029,20873.30
EMP02030,7460.45
EMP02031,8906.41
EMP02032,11893.51
EMP02033,29818.44
EMP02034,24922.48
EMP02035,29222.47
EMP02036,4183.84
EMP02037,4730.83
EMP02038,22691.75
EMP02039,28264.17
EMP02040,26707.62
EMP02041,22535.85
EMP02042,6005.39
EMP02043,19142.06
EMP02044,25698.40
EMP02045,10398.40
EMP02046,24788.57
EMP02047,29918.60
EMP02048,27558.75
EMP02049,3582.78
EMP02050,22747.82
EMP02051,26314.36
EMP02052,17565.81
EMP02053,9720.89
EMP02054,11760.25
EMP02055,21072.62
EMP02056,3919.44
EMP02057,8132.00
EMP02058,5574.66
EMP02059,26517.38
EMP02060,17568.31
EMP02061,4519.82
EMP02062,6015.38
EMP02063,12694.73
EMP02064,6471.10
EMP02065,14148.95
EMP02066,6897.93
EMP02067,6935.48
EMP02068,21515.34
EMP02069,9473.12
EMP02070,4728.47
EMP02071,19718.98
EMP02072,5225.40
EMP02073,25151.17
EMP02074,29964.43
EMP02075,10353.94
EMP02076,14644.47
EMP02077,8444.67
EMP02078,22163.87
EMP02079,21221.35
EMP02080,4371.61
EMP02081,12142.18
EMP02082,19744.75
EMP02083,19148.08
EMP02084,6675.76
EMP02085,8400.46
EMP02086,28312.28
EMP02087,19896.47
EMP02088,3892.53
EMP02089,4231.65
EMP02090,12593.83
EMP02091,10766.22
EMP02092,14937.59
EMP02093,24798.17
EMP02094,26945.57
EMP02095,22909.12
EMP02096,25742.22
EMP02097,3203.45
EMP02098,16163.67
EMP02099,10155.72
EMP02100,27731.96
EMP02101,28086.64
EMP02102,9945.04
EMP02103,15944.62
EMP02104,24128.39
EMP02105,25043.38
EMP02106,7798.71
EMP02107,25331.29
EMP02108,13857.22
EMP02109,22702.30
EMP02110,17508.92
EMP02111,9032.33
EMP02112,19192.36
EMP02113,11188.31
EMP02114,14394.19
EMP02115,29034.77
EMP02116,23956.10
EMP02117,4698.89
EMP02118,27594.34
EMP02119,23466.56
EMP02120,17129.76
EMP02121,7008.31
EMP02122,27448.15
EMP02123,21185.64
EMP02124,4107.16
EMP02125,9897.53
EMP02126,25699.37
EMP02127,3898.95
EMP02128,15544.70
EMP02129,12783.71
EMP02130,26787.33
EMP02131,24571.45
EMP02132,28827.55
EMP02133,12193.61
EMP02134,18840.50
EMP02135,24426.77
EMP02136,21580.53
EMP02137,26188.62
EMP02138,15197.69
EMP02139,7977.39
EMP02140,20405.01
EMP02141,5407.40
EMP02142,7331.19
EMP02143,3251.09
EMP02144,17120.17
EMP02145,19042.72
EMP02146,26939.75
EMP02147,7704.27
EMP02148,26227.15
EMP02149,14814.97
EMP02150,15716.71
EMP02151,10229.30
EMP02152,28098.81
EMP02153,29843.02
EMP02154,25879.40
EMP02155,23174.02
EMP02156,26525.96
EMP02157,7246.20
EMP02158,20971.03
EMP02159,17395.96
EMP02160,29722.20
EMP02161,20337.28
EMP02162,20714.62
EMP02163,25072.02
EMP02164,6705.51
EMP02165,26386.56
EMP02166,27810.95
EMP02167,28276.43
EMP02168,20133.26
EMP02169,15150.90
EMP02170,29528.50
EMP02171,16225.50
EMP02172,9170.80
EMP02173,22669.48
EMP02174,7733.17
EMP02175,16567.27
EMP02176,7820.14
EMP02177,24228.87
EMP02178,18649.15
EMP02179,11167.12
EMP02180,21325.73
EMP02181,14895.87
EMP02182,19129.60
EMP02183,29507.85
EMP02184,15808.63
EMP02185,10604.58
EMP02186,28546.82
EMP02187,23083.02
EMP02188,22158.18
EMP02189,12467.65
EMP02190,22586.48
EMP02191,8017.16
EMP02192,23431.91
EMP02193,10757.22
EMP02194,4248.89
EMP02195,18594.56
EMP02196,3580.16
EMP02197,24871.90
EMP02198,19222.76
EMP02199,16420.28
EMP02200,16220.57
EMP02201,8569.41
EMP02202,15502.94
EMP02203,23573.00
EMP02204,5441.01
EMP02205,5802.47
EMP02206,12673.15
EMP02207,15338.52
EMP02208,24205.92
EMP02209,7646.89
EMP02210,19668.71
EMP02211,29936.20
EMP02212,20881.52
EMP02213,18055.63
EMP02214,4071.36
EMP02215,19067.56
EMP02216,8679.55
EMP02217,24511.89
EMP02218,28069.05
EMP02219,8126.77
EMP02220,13447.16
EMP02221,21086.57
EMP02222,20139.05
EMP02223,27517.81
EMP02224,4202.10
EMP02225,28931.93
EMP02226,4280.57
EMP02227,12720.64
EMP02228,24128.12
EMP02229,12863.48
EMP02230,19235.84
EMP02231,20541.18
EMP02232,11404.15
EMP02233,26395.80
EMP02234,17594.49
EMP02235,24365.56
EMP02236,29244.35
EMP02237,22405.85
EMP02238,12975.93
EMP02239,12218.41
EMP02240,6872.31
EMP02241,25498.41
EMP02242,20627.89
EMP02243,14998.45
EMP02244,26843.41
EMP02245,23143.77
EMP02246,18766.75
EMP02247,7431.37
EMP02248,11163.41
EMP02249,17746.22
EMP02250,3816.13
EMP02251,28041.05
EMP02252,26029.24
EMP02253,5984.95
EMP02254,5375.21
EMP02255,6794.32
EMP02256,27739.78
EMP02257,23044.98
EMP02258,17266.74
EMP02259,18022.97
EMP02260,25389.66
EMP02261,25726.11
EMP02262,27376.87
EMP02263,23768.54
EMP02264,23368.52
EMP02265,17881.54
EMP02266,16205.29
EMP02267,10831.36
EMP02268,19440.76
EMP02269,14195.61
EMP02270,22093.60
EMP02271,3534.42
EMP02272,19277.91
EMP02273,28961.37
EMP02274,5993.71
EMP02275,18536.51
EMP02276,24755.91
EMP02277,24263.80
EMP02278,18375.19
EMP02279,25945.29
EMP02280,18113.67
EMP02281,6813.52
EMP02282,24451.54
EMP02283,13492.48
EMP02284,16197.64
EMP02285,9608.08
EMP02286,28330.34
EMP02287,20637.18
EMP02288,11488.27
EMP02289,18624.87
EMP02290,18960.53
EMP02291,3162.06
EMP02292,21420.09
EMP02293,6869.16
EMP02294,6862.54
EMP02295,11118.80
EMP02296,22666.12
EMP02297,10315.17
EMP02298,6583.13
EMP02299,10865.23
EMP02300,7560.20
EMP02301,27585.39
EMP02302,27616.25
EMP02303,21415.81
EMP02304,10677.71
EMP02305,14614.79
EMP02306,21175.31
EMP02307,17400.43
EMP02308,10785.45
EMP02309,27041.82
EMP02310,20688.96
EMP02311,27593.77
EMP02312,8905.53
EMP02313,14656.75
EMP02314,6224.14
EMP02315,6237.66
EMP02316,21116.30
EMP02317,26920.68
EMP02318,17214.44
EMP02319,19233.90
EMP02320,13934.87
EMP02321,29344.86
EMP02322,7890.66
EMP02323,18732.91
EMP02324,5691.10
EMP02325,16390.06
EMP02326,16672.80
EMP02327,26685.80
EMP02328,11212.44
EMP02329,21509.62
EMP02330,3488.44
EMP02331,24562.88
EMP02332,28391.57
EMP02333,19017.47
EMP02334,3532.73
EMP02335,3671.55
EMP02336,17805.72
EMP02337,19613.62
EMP02338,3378.38
EMP02339,13329.35
EMP02340,25496.83
EMP02341,17645.01
EMP02342,25581.48
EMP02343,28565.18
EMP02344,29306.05
EMP02345,13518.15
EMP02346,18010.20
EMP02347,18032.41
EMP02348,18783.79
EMP02349,3112.88
EMP02350,10047.88
EMP02351,25421.92
EMP02352,7668.45
EMP02353,28572.78
EMP02354,28590.95
EMP02355,3861.71
EMP02356,15242.14
EMP02357,14467.91
EMP02358,26374.09
EMP02359,21581.27
EMP02360,26531.13
EMP02361,6039.53
EMP02362,25611.30
EMP02363,21505.00
EMP02364,10321.57
EMP02365,18043.87
EMP02366,10241.39
EMP02367,21418.30
EMP02368,22307.56
EMP02369,15613.52
EMP02370,24209.71
EMP02371,4923.15
EMP02372,5379.50
EMP02373,19550.26
EMP02374,22205.54
EMP02375,13567.21
EMP02376,10094.26
EMP02377,9551.59
EMP02378,26105.34
EMP02379,4290.89
EMP02380,10747.14
EMP02381,27056.34
EMP02382,15047.16
EMP02383,14691.58
EMP02384,10187.08
EMP02385,8670.82
EMP02386,12579.78
EMP02387,4552.48
EMP02388,12581.80
EMP02389,29507.01
EMP02390,7692.60
EMP02391,5625.23
EMP02392,17749.14
EMP02393,24228.55
EMP02394,5738.41
EMP02395,25791.53
EMP02396,23423.52
EMP02397,27157.37
EMP02398,4310.80
EMP02399,27458.29
EMP02400,3923.14
EMP02401,25445.67
EMP02402,26031.65
EMP02403,20364.17
EMP02404,19124.02
EMP02405,22062.67
EMP02406,29941.53
EMP02407,9892.31
EMP02408,24431.28
EMP02409,26184.81
EMP02410,23766.59
EMP02411,6494.82
EMP02412,3565.72
EMP02413,18510.26
EMP02414,12760.64
EMP02415,17939.00
EMP02416,5455.63
EMP02417,20045.34
EMP02418,4089.57
EMP02419,20783.77
EMP02420,17339.15
EMP02421,9030.41
EMP02422,5837.51
EMP02423,16786.42
EMP02424,25341.80
EMP02425,12886.62
EMP02426,4670.11
EMP02427,18825.77
EMP02428,21296.31
EMP02429,9372.61
EMP02430,5990.52
EMP02431,16407.27
EMP02432,27419.19
EMP02433,3541.55
EMP02434,24066.59
EMP02435,21888.85
EMP02436,24648.33
EMP02437,23584.12
EMP02438,11095.71
EMP02439,6233.12
EMP02440,11980.46
EMP02441,13231.79
EMP02442,5504.33
EMP02443,4352.64
EMP02444,24025.12
EMP02445,16077.43
EMP02446,18954.26
EMP02447,14969.04
EMP02448,7213.37
EMP02449,27946.67
EMP02450,14546.33
EMP02451,22355.35
EMP02452,28665.14
EMP02453,28323.46
EMP02454,28574.20
EMP02455,16372.73
EMP02456,16627.97
EMP02457,21797.32
EMP02458,26887.33
EMP02459,10848.59
EMP02460,21653.19
EMP02461,17557.09
EMP02462,3471.85
EMP02463,29572.46
EMP02464,12271.97
EMP02465,20107.80
EMP02466,18251.50
EMP02467,6009.44
EMP02468,10874.20
EMP02469,27631.84
EMP02470,6348.43
EMP02471,13247.90
EMP02472,22777.45
EMP02473,5755.01
EMP02474,29124.31
EMP02475,17708.72
EMP02476,6100.98
EMP02477,12910.34
EMP02478,19247.34
EMP02479,23748.23
EMP02480,21031.66
EMP02481,19018.93
EMP02482,18799.09
EMP02483,25484.86
EMP02484,8383.93
EMP02485,19827.40
EMP02486,23047.54
EMP02487,6971.65
EMP02488,25015.14
EMP02489,24955.11
EMP02490,4968.63
EMP02491,11222.63
EMP02492,23660.68
EMP02493,6512.26
EMP02494,25898.52
EMP02495,4580.42
EMP02496,22099.81
EMP02497,20050.98
EMP02498,19842.36
EMP02499,29485.67
EMP02500,11253.55
EMP02501,18606.94
EMP02502,6952.36
EMP02503,22875.94
EMP02504,8850.34
EMP02505,19677.79
EMP02506,14519.62
EMP02507,26202.47
EMP02508,8672.90
EMP02509,15167.18
EMP02510,18498.25
EMP02511,7407.69
EMP02512,13121.49
EMP02513,6599.83
EMP02514,12099.43
EMP02515,14154.54
EMP02516,5894.29
EMP02517,22282.86
EMP02518,21355.10
EMP02519,22140.65
EMP02520,25994.55
EMP02521,8552.71
EMP02522,6757.14
EMP02523,5466.41
EMP02524,13027.42
EMP02525,29804.56
EMP02526,7127.51
EMP02527,9755.06
EMP02528,20845.77
EMP02529,20652.37
EMP02530,3768.70
EMP02531,26046.43
EMP02532,16044.83
EMP02533,25312.98
EMP02534,22680.78
EMP02535,28403.03
EMP02536,27589.81
EMP02537,8146.54
EMP02538,8212.72
EMP02539,3677.61
EMP02540,7988.29
EMP02541,26217.90
